Incident_ID,Incident_Date,City,Address,Victims_Killed,Victims_Injured,Suspects_Killed,Suspects_Injured,Suspects_Arrested
2287508,24-Apr-22,Jackson,Hudson Ave,0,1,0,0,0
2282939,15-Apr-22,Jackson,Martin Luther King Jr Dr and W Euclid Ave,0,1,0,0,0
2258372,17-Mar-22,Jackson,W Franklin St and S West Ave,0,1,0,0,1
2247481,5-Mar-22,Jackson,7900 block of Draper Rd,0,0,0,1,1
2410958,9-Sep-22,Jenison,Terrace Ln and Baldwin St,0,0,0,1,0
2622416,10-Jun-23,Jenison,River Ave and Baldwin St,0,0,1,0,0
2386315,12-Aug-22,Jerome,11000 block of Opel Dr,1,0,0,0,1
2638485,28-Jun-23,Kalamazoo,1600 block of Fulton St,0,1,0,0,0
2634244,24-Jun-23,Kalamazoo,Krom Ave and E Clay St,1,1,0,0,0
2629506,18-Jun-23,Kalamazoo,Gull Rd and Heatherdowns Ln,0,2,0,0,0
2625979,15-Jun-23,Kalamazoo,900 block of Hays Park Ave,1,0,0,0,1
2625575,14-Jun-23,Kalamazoo,800 block of N Park St,0,1,0,0,0
2622406,10-Jun-23,Kalamazoo,2606 Mount Olivet Rd,1,1,0,0,0
2619179,7-Jun-23,Kalamazoo,1100 block of E Stockbridge Ave,1,0,0,0,0
2602746,18-May-23,Kalamazoo,Alamo Ave and Fox Ridge Dr,1,0,0,0,0
2600090,16-May-23,Kalamazoo,Reed Ave and Reed Ct,0,1,0,0,0
2599375,14-May-23,Kalamazoo,Ada St and N Westnedge Ave,1,2,0,0,0
2599984,14-May-23,Kalamazoo,Frank St and N Westndege Ave,0,1,0,0,0
2596693,11-May-23,Kalamazoo,Bridge St and Gilbert Ave,1,0,0,0,0
2589857,6-May-23,Kalamazoo,1200 block of W Paterson St,0,2,0,0,0
2593050,5-May-23,Kalamazoo,734 Autumns Way Blvd,1,0,0,0,1
2577364,19-Apr-23,Kalamazoo,Olive St and Cameron St,0,1,0,0,0
2572955,15-Apr-23,Kalamazoo,2900 block of Howard St,1,0,0,0,0
2572957,14-Apr-23,Kalamazoo,Cobb Ave and Elizabeth St,0,1,0,0,0
2572040,13-Apr-23,Kalamazoo,Gull Rd and Heatherdowns Ln,0,1,0,0,0
2572035,13-Apr-23,Kalamazoo,Burrell Ave and Florence St,0,1,0,0,0
2564132,4-Apr-23,Kalamazoo,1230 Little Dr,1,0,0,0,0
2554202,25-Mar-23,Kalamazoo,4200 block of Arboretum Pkwy,0,1,0,0,0
2551998,22-Mar-23,Kalamazoo,1320 Fox Ridge Dr,0,1,0,0,0
2546077,14-Mar-23,Kalamazoo,5800 Jefferson Commons Dr,0,1,0,0,1
2523542,11-Feb-23,Kalamazoo,2700 block of W Michigan Ave,0,1,0,0,0
2517629,3-Feb-23,Kalamazoo,600 block of Butterfly Rd,0,1,0,0,0
2514006,27-Jan-23,Kalamazoo,1500 block of Lafayette Ave,0,2,0,0,0
2512196,26-Jan-23,Kalamazoo,1300 block of N Rose St,0,1,0,0,0
2502597,14-Jan-23,Kalamazoo,Church St and Norway Ave,0,1,0,0,0
2497666,7-Jan-23,Kalamazoo,500 block of Vernon St,0,1,0,0,0
2491896,30-Dec-22,Kalamazoo,Parsons St and N Burdick St,1,0,0,0,1
2487623,24-Dec-22,Kalamazoo,1100 block of Conant St,0,1,0,0,0
2482678,16-Dec-22,Kalamazoo,1000 block of Interfaith Blvd,1,0,0,0,1
2477878,9-Dec-22,Kalamazoo,Elm St and W North St,0,1,0,0,0
2473950,4-Dec-22,Kalamazoo,1300 block of Knollwood Ave,0,1,0,0,0
2473954,2-Dec-22,Kalamazoo,Hazard St and Center Ave,0,1,0,0,0
2472382,1-Dec-22,Kalamazoo,1000 block of E Mosel Ave,0,1,0,0,1
2458037,11-Nov-22,Kalamazoo,2620 W Michigan Ave,1,0,0,0,1
2456284,9-Nov-22,Kalamazoo,N Westnedge Ave and W North St,0,1,0,0,0
2451157,1-Nov-22,Kalamazoo,Staples Ave and W North St,0,1,0,0,0
2432825,7-Oct-22,Kalamazoo,1100 block of Lake St,0,1,0,0,0
2425017,26-Sep-22,Kalamazoo,750 Howard St,0,1,0,0,0
2417005,17-Sep-22,Kalamazoo,Washington Ave and Stockbridge Ave,1,0,0,0,0
2412300,11-Sep-22,Kalamazoo,Princeton Ave and Drexel Pl,1,0,0,0,1
2405621,3-Sep-22,Kalamazoo,642 Portage St,1,0,0,0,1
2405629,2-Sep-22,Kalamazoo,Trimble Ct and Charles Ave,0,1,0,0,0
2405625,2-Sep-22,Kalamazoo,Hotop Ave and Riverview Dr,0,1,0,0,0
2401774,29-Aug-22,Kalamazoo,1102 Lake St,1,0,0,0,0
2400120,28-Aug-22,Kalamazoo,Lake St and Mills St,0,2,0,0,0
2396486,24-Aug-22,Kalamazoo,N/A,0,1,0,0,1
2385012,10-Aug-22,Kalamazoo,Cobb Ave and Nola St,0,1,0,0,0
2381175,7-Aug-22,Kalamazoo,500 block of Lulu St,0,2,0,0,0
2374690,31-Jul-22,Kalamazoo,Interfaith Blvd and Woodward Ave,0,2,0,0,0
2373954,29-Jul-22,Kalamazoo,5800 block of Sandalwood Dr,0,1,0,0,0
2373847,29-Jul-22,Kalamazoo,700 block of Hawley St,0,1,0,0,0
2370629,25-Jul-22,Kalamazoo,800 block of Woodbury Ave,0,2,0,0,0
2367972,23-Jul-22,Kalamazoo,1300 block of N Church St,0,9,0,0,0
2356528,11-Jul-22,Kalamazoo,900 block of Hazard Ave,0,2,0,0,0
2355327,9-Jul-22,Kalamazoo,605 W Paterson St,0,3,0,0,0
2355334,9-Jul-22,Kalamazoo,Church St and Bessie St,0,1,0,0,0
2354203,7-Jul-22,Kalamazoo,800 block of N Rose St,0,0,0,1,1
2347723,2-Jul-22,Kalamazoo,2000 block of Inverness Ln,0,1,0,0,0
2346575,1-Jul-22,Kalamazoo,1500 block of Lafayette Ave,0,2,0,0,0
2341463,27-Jun-22,Kalamazoo,1100 block of Cadillac St,0,1,0,0,1
2328257,12-Jun-22,Kalamazoo,Interfaith Blvd and Woodward Ave,0,1,0,0,0
2328087,11-Jun-22,Kalamazoo,Riverview Dr and Gull Rd,0,1,0,0,0
2327181,9-Jun-22,Kalamazoo,1000 block of Interfaith Blvd,0,1,0,0,0
2315531,29-May-22,Kalamazoo,1800 block of Fulford St,1,0,0,0,1
2314036,26-May-22,Kalamazoo,4310 Stadium Dr,0,1,0,0,1
2308796,21-May-22,Kalamazoo,Lake St and Mills St,0,1,0,0,0
2308198,20-May-22,Kalamazoo,W Emerson St and S Burdick St,1,0,0,0,1
2302731,14-May-22,Kalamazoo,Florence St and Burrell Ave,0,1,0,0,0
2296149,7-May-22,Kalamazoo,1200 block of James St,0,1,0,0,0
2287559,25-Apr-22,Kalamazoo,306 Phelps Ave,1,0,0,0,0
2275429,10-Apr-22,Kalamazoo,500 block of Vernon St,0,1,0,0,1
2258396,20-Mar-22,Kalamazoo,1000 block of S Westnedge Ave,0,0,1,0,0
2255579,15-Mar-22,Kalamazoo,S Rose St and W Walnut St,0,1,0,0,0
2247685,5-Mar-22,Kalamazoo,1200 block of James St,0,1,0,0,0
2244339,1-Mar-22,Kalamazoo,Mt Olivet Rd and Onondaga Ave,0,1,0,0,0
2492089,15-Nov-22,Kent,N/A,0,1,0,0,0
2422357,20-Sep-22,Lake Odessa,1062 W Bippley Rd,0,1,0,0,1
2524577,13-Feb-23,Lansing,509 E Circle Dr,3,5,1,0,0
2493403,2-Jan-23,Lansing,16400 Upton Rd,0,0,1,0,0
2448643,30-Oct-22,Lansing,330 Grove St,0,1,0,0,0
2412233,11-Sep-22,Lansing,Albert St and MAC Ave,0,1,0,0,0
2287634,25-Apr-22,Lansing,1350 W Lake Lansing Rd,0,0,0,1,1
2644078,5-Jul-23,Lansing,S Washington Sq,0,4,0,0,0
2642489,4-Jul-23,Lansing,6520 Mercantile Way,0,5,0,0,0
2635081,25-Jun-23,Lansing,E St Joseph St and Cherry St,1,0,0,0,0
2620280,8-Jun-23,Lansing,E Miller Rd and S Cedar St,0,1,0,0,0
2620278,7-Jun-23,Lansing,Haze St and W Michigan Ave,0,1,0,0,0
2616110,3-Jun-23,Lansing,2700 block of Eaton Rapids Rd,0,1,0,0,1
2612212,29-May-23,Lansing,801 S Martin Luther King Jr Blvd,0,1,0,0,0
2606782,24-May-23,Lansing,1100 block of Walsh St,0,1,0,0,1
2605782,23-May-23,Lansing,1800 block of Maplewood Ave,0,1,0,0,0
2591651,8-May-23,Lansing,200 block of E Hazel St,0,1,0,0,0
2591670,7-May-23,Lansing,400 S Capitol Ave,1,0,0,0,1
2586067,30-Apr-23,Lansing,3300 block of S Cedar St,0,1,0,0,0
2584706,29-Apr-23,Lansing,3120 Staten Ave,0,1,1,0,0
2582918,27-Apr-23,Lansing,E Edgewood Blvd and S Cedar St,0,1,0,0,0
2580993,24-Apr-23,Lansing,5300 block of Starr Ave,0,1,0,0,0
2575844,17-Apr-23,Lansing,4326 Dell Rd,0,1,0,0,0
2566670,7-Apr-23,Lansing,1100 block of Dorchester Cir,1,0,0,0,0
2562862,2-Apr-23,Lansing,300 block of Michigan Ave,0,2,0,0,0
2554216,25-Mar-23,Lansing,E Mount Hope Ave and Robert Ln,0,1,0,0,0
2549682,18-Mar-23,Lansing,W Jolly Rd and S Waverly Rd,0,1,0,0,0
2544500,11-Mar-23,Lansing,W Northrup St and S Washington Ave,0,2,0,0,0
2542828,9-Mar-23,Lansing,1800 block of Maplewood Ave,0,1,0,0,1
2539161,4-Mar-23,Lansing,Orchard Ct,0,1,0,0,0
2518780,5-Feb-23,Lansing,Osband Ave and Lenore Ave,1,0,0,1,2
2512880,27-Jan-23,Lansing,E Miller Rd and S Cedar St,0,1,0,0,0
2496328,5-Jan-23,Lansing,4500 block of N Aurelius Rd,0,0,1,0,0
2492498,31-Dec-22,Lansing,2722 E Michigan Ave,1,1,0,0,1
2488369,23-Dec-22,Lansing,100 block of W Cesar E Chavez Ave,0,1,0,0,0
2478823,11-Dec-22,Lansing,N Pennsylvania Ave and E Saginaw St,0,1,0,0,0
2467583,23-Nov-22,Lansing,4000 block of Burneway Dr,0,2,0,0,0
2451194,2-Nov-22,Lansing,5531 Kaynorth Rd,0,1,0,0,0
2451183,1-Nov-22,Lansing,Summerville Ave and W Oakland Ave,0,3,0,0,0
2444427,23-Oct-22,Lansing,900 block of W Cavanaugh Rd,0,1,0,0,0
2440172,15-Oct-22,Lansing,S Martin Luther King Jr Blvd,0,2,0,0,0
2440170,15-Oct-22,Lansing,W Allegan St and S Martin Luther King Jr Blvd,0,1,0,0,0
2429976,4-Oct-22,Lansing,2000 block of W Malcom X St,0,0,1,0,0
2427678,30-Sep-22,Lansing,900 Long Blvd,1,0,0,0,1
2414192,13-Sep-22,Lansing,E Barnes Ave and S Washington Ave,1,0,0,0,2
2399695,27-Aug-22,Lansing,3200 block of S Washington Ave,1,0,0,0,0
2393433,19-Aug-22,Lansing,1100 block of Camp St,1,0,0,0,0
2389710,16-Aug-22,Lansing,1412 W Mt Hope Ave,0,1,0,0,0
2379958,5-Aug-22,Lansing,S Pennsylvania Ave and E Jolly Rd,0,1,0,0,1
2377675,2-Aug-22,Lansing,2000 block of Gatsby Ct,0,1,0,0,0
2366111,20-Jul-22,Lansing,800 block of Baker St,1,1,0,0,1
2351368,6-Jul-22,Lansing,3900 block of W Jolly Rd,0,1,0,0,0
2347730,3-Jul-22,Lansing,300 block of City Market Dr,1,0,0,2,2
2346134,30-Jun-22,Lansing,W Holmes Rd and S Waverly Rd,0,1,0,0,0
2331635,15-Jun-22,Lansing,W Willow St and N Martin Luther King Jr Blvd,0,1,0,0,0
2325943,9-Jun-22,Lansing,5500 block of Kaynorth Rd,0,1,0,0,0
2320220,3-Jun-22,Lansing,1300 block of Indiana Ave,0,1,0,0,0
2320218,3-Jun-22,Lansing,2900 block of Cabot Dr,0,1,0,0,0
2320213,2-Jun-22,Lansing,Westmoreland Ave and Hyland St,0,1,0,0,0
2318240,1-Jun-22,Lansing,3600 block of S Cedar St,0,1,0,0,0
2316135,30-May-22,Lansing,2900 block of Cabot Dr,0,2,0,0,0
2304761,16-May-22,Lansing,4600 S Martin Luther King Jr Blvd,0,1,0,0,0
2302897,14-May-22,Lansing,1000 block of Vincent Ct,0,1,0,0,0
2301288,12-May-22,Lansing,2100 block of Ferrol St,0,2,0,0,1
2296163,6-May-22,Lansing,901 Bensch St,1,0,0,0,2
2621071,2-May-22,Lansing,1200 block of S Clemens Ave,1,0,0,0,1
2291394,30-Apr-22,Lansing,800 block of S Martin Luther King Jr Blvd,0,1,0,0,0
2291400,29-Apr-22,Lansing,Louisa St and Orchard St,0,1,0,0,0
2278866,14-Apr-22,Lansing,2000 block of Beal Ave,1,0,0,0,0
2273968,8-Apr-22,Lansing,3200 block of S Washington Ave,1,0,0,0,1
2274620,8-Apr-22,Lansing,2400 block of E Kalamazoo St,0,1,0,0,1
2262324,24-Mar-22,Lansing,1200 block of Regent St,0,0,0,1,1
2261268,23-Mar-22,Lansing,S Martin Luther King Jr Blvd and Mary Ave,1,0,0,0,2
2260770,21-Mar-22,Lansing,1300 block of E Malcolm X St,0,1,0,0,0
2257132,17-Mar-22,Lansing,2200 block of E Michigan Ave,0,4,0,0,0
2246101,3-Mar-22,Lansing,McPherson Ave and W Washtenaw St,0,1,0,0,0
2244071,28-Feb-22,Lansing,Woodview Dr and Wellesley Dr,0,1,0,0,0
2239576,22-Feb-22,Lansing,W St Joseph Hwy and Harvest Ln,0,1,0,0,1
2492427,1-Jan-23,Lawrence,57000 block of 60th Ave,2,0,0,0,1
2498968,8-Jan-23,Lee Township,N/A,0,1,0,0,0
2582010,1-Apr-23,Linden,14340 Hogan Rd,0,1,0,0,0
2318231,1-Jun-22,Litchfield,7000 block of Hadley Rd,0,1,0,0,1
2633848,23-Jun-23,Livonia,19330 block of Rensellor St,0,1,0,0,1
2528957,19-Feb-23,Livonia,16804 Farmington Rd,1,0,1,0,0
2460868,15-Nov-22,Livonia,9000 block of Perrin St,0,2,0,0,0
2486029,20-Dec-22,Madison Heights,32415 John R Rd,1,0,0,0,0
2298056,9-May-22,Madison Heights,28611 John R Rd,1,0,0,0,0
2626717,16-Jun-23,Manistee,200 block of 5th St,0,1,0,1,1
2328068,10-Jun-22,Manistee,2200 block of Maple Rd,0,1,0,0,1
2303835,15-May-22,Marion,Main St,0,1,0,0,1
2587553,25-Mar-22,Marquette,N/A,1,0,0,0,0
2635085,24-Jun-23,Mason,1700 S Aurelius Rd,0,1,0,0,1
2598952,14-May-23,Melvindale,4300 S Dearborn St,0,3,0,0,0
2330343,14-Jun-22,Middleton,8000 block of Cleveland Rd,1,1,1,0,0
2246528,3-Mar-22,Midland,200 block of Redwood Cir,1,0,1,0,0
2589473,2-Mar-23,Monroe,3500 Comboni Way,1,0,0,0,3
2333883,17-Jun-22,Monroe,800 block of Western Ave,0,1,0,0,1
2351792,5-Jul-22,Montrose,301 Coke Dr,0,1,0,0,1
2541879,4-Mar-23,Mount Clemens,86 Macomb Pl,0,1,0,0,1
2349504,4-Jul-22,Mount Clemens,Clinton St and Gratiot Ave,0,0,0,1,1
2501005,11-Jan-23,Mount Morris,11000 block of Harvard Ct,1,0,0,0,1
2518651,4-Feb-23,Mount Pleasant,1204 E Pickard St,0,0,0,1,0
2486056,18-Dec-22,Mount Pleasant,1700 block of S Mission St,0,1,0,0,0
2458830,13-Nov-22,Mount Pleasant,7321 E Remus Rd,2,1,1,0,0
2454703,5-Nov-22,Mount Pleasant,2755 S Ivy Ln,1,1,0,0,1
2423431,23-Sep-22,Mount Pleasant,1155 S Elizabeth St,0,0,0,0,1
2628697,18-Jun-23,Muskegon,2500 block of Odawa Trl,1,2,1,0,0
2588647,3-May-23,Muskegon,125 Catherine Ave,0,0,0,0,1
2587550,3-May-23,Muskegon,1400 block of Jiroch St,1,0,0,0,0
2566661,7-Apr-23,Muskegon,Madison St and E Isabella Ave,1,0,0,0,1
2431884,6-Oct-22,Muskegon,Ray St and E Holbrook Ave,1,0,0,0,1
2409203,7-Sep-22,Muskegon,1150 Amity Ave,0,0,0,0,1
2404134,1-Sep-22,Muskegon,300 block of Amity Ave,1,1,0,0,0
2384198,10-Aug-22,Muskegon,Marquette Ave and Oakhill Dr,0,1,0,0,0
2341454,27-Jun-22,Muskegon,Houston Ave and Jefferson St,1,1,0,0,2
2339505,23-Jun-22,Muskegon,2000 block of Dowd St,1,0,0,0,1
2331099,14-Jun-22,Muskegon,400 block of Catawba Ave,1,0,0,0,1
2332649,12-Jun-22,Muskegon,4357 Louise St,1,0,0,0,1
2309040,22-May-22,Muskegon,650 Wood St,0,1,0,0,0
2308103,20-May-22,Muskegon,1600 block of Seventh St,1,0,1,0,0
2304675,16-May-22,Muskegon,Allen Ave and Emerald St,0,1,0,0,0
2282274,18-Apr-22,Muskegon,827 Emerald St,1,0,0,0,1
2282285,18-Apr-22,Muskegon,410 Glen Oaks Dr,1,0,0,0,0
2275113,10-Apr-22,Muskegon,Whitehall Rd,1,0,0,0,0
2271917,5-Apr-22,Muskegon,3298 Roosevelt Rd,1,0,1,0,0
2270431,4-Apr-22,Muskegon,2002 Sugaridge Dr,0,0,1,0,0
2261055,22-Mar-22,Muskegon,516 Courtland Ln,1,0,0,0,0
2594479,10-May-23,Muskegon,100 E Broadway Ave,1,0,0,0,1
2485002,19-Dec-22,Muskegon,2928 Baker St,1,0,0,0,1
2444876,24-Oct-22,Muskegon,600 block of Howell Ave,0,3,0,0,0
2415288,14-Sep-22,Muskegon,100 E Broadway Ave,0,1,0,0,0
2287323,24-Apr-22,Muskegon,E Hackley Ave and Riordan St,1,0,0,0,0
2490409,29-Dec-22,Muskegon,E Columbia Ave and Continental St,1,1,0,0,0
2351146,4-Jul-22,New Baltimore,30001 23 Mile Rd,0,1,0,0,0
2381109,6-Aug-22,New Boston,20340 block of Wahrman Rd,1,0,0,0,1
2380739,6-Aug-22,New Boston,20000 block of Wahrman Rd,1,0,0,0,1
2460918,15-Nov-22,Niles,31 N St Joseph Ave,1,0,0,0,0
2444243,23-Oct-22,Niles,1100 block of Shady Shores Dr,2,0,0,0,0
2420637,20-Sep-22,Niles,620 N 6th St,2,3,0,0,0
2412619,8-Sep-22,Niles,N 6th St and Ferry St,1,0,0,0,0
2390202,16-Aug-22,Niles,N 7th St and Ferry St,1,0,0,0,0
2369189,24-Jul-22,Niles,3100 block of Detroit Rd,1,0,0,0,0
2328106,11-Jun-22,Niles,33000 block of Bertrand St,0,1,0,0,0
2302768,12-May-22,Niles,1615 N 5th St,1,0,0,0,0
2598078,13-May-23,Novi,Haggerty Rd,1,0,0,0,1
2541892,7-Mar-23,Novi,44175 W 12 Mile Rd,0,1,0,0,0
2510351,23-Jan-23,Nunica,17300 block of 120th Ave,1,0,0,0,1
2497580,6-Jan-23,Oak Park,13701 Oak Park Blvd,0,1,0,0,1
2318262,1-Jun-22,Oak Park,21380 Greenfield Rd,1,0,0,0,1
2538371,3-Mar-23,Ortonville,Grange Hall Rd and Perryville Rd,0,0,1,0,0
2546085,10-Mar-23,Oscoda,Potomac Rd,0,0,0,1,1
2496305,4-Jan-23,Osseo,Beecher Rd and Osseo Rd S,0,1,0,0,1
2379911,4-Aug-22,Owosso,311 Corunna Ave,0,0,0,1,0
2637468,27-Jun-23,Oxford,785 S Lapeer Rd,0,0,0,0,0
2430002,3-Oct-22,Oxford,1420 Lakeville Rd,0,0,0,0,0
2430034,26-Sep-22,Oxford,930 E Drahner Rd,0,0,0,0,0
2283240,20-Apr-22,Oxford,211 Market St,1,0,0,0,1
2574032,1-Dec-22,Paradise,Mayfield Rd and Boardman River Trail,1,0,0,0,0
2574460,14-Apr-23,Parma,W Michigan Ave and N Dearing Rd,0,1,0,0,1
2398608,16-Aug-22,Paw Paw,126 E Michigan Ave,0,4,0,0,1
2281184,16-Apr-22,Paw Paw,126 E Michigan Ave,0,4,0,0,1
2410887,9-Sep-22,Pentwater,Lakeshore Dr,0,0,0,1,0
2550299,17-Mar-23,Pinckney,2150 M-36,0,0,0,0,0
2500217,10-Jan-23,Pinconning,605 W 5th St,0,0,0,0,1
2587396,3-May-23,Plymouth,I-275 and MI-14,0,1,0,0,0
2630581,20-Jun-23,Pontiac,28 Cherry Hill Dr,1,3,0,0,0
2606839,23-May-23,Pontiac,300 block of Central Ave,1,0,0,0,3
2595646,11-May-23,Pontiac,316 Alhambra St,1,0,1,0,0
2596618,8-May-23,Pontiac,700 block of Whittemore St,1,0,0,0,1
2585959,29-Apr-23,Pontiac,Hammond St and Nelson St,1,0,0,0,1
2527051,15-Feb-23,Pontiac,60 block of Fireside Ln,1,0,0,0,0
2519499,4-Feb-23,Pontiac,619 Auburn Ave,0,1,0,0,0
2500227,10-Jan-23,Pontiac,60 block of Surrey Ln,1,0,0,0,1
2474210,4-Dec-22,Pontiac,300 block of W Columbia Ave,1,0,0,0,0
2464595,30-Oct-22,Pontiac,300 block of Kennett St,0,1,0,0,1
2442348,21-Oct-22,Pontiac,W Rundell St and Putnam Ave,1,0,0,0,1
2429198,3-Oct-22,Pontiac,200 block of High St,1,0,0,0,0
2342787,27-Jun-22,Pontiac,800 block of Woodland Dr,1,0,0,0,1
2341875,26-Jun-22,Pontiac,585 Auburn Ave,0,1,0,0,0
2330318,10-Jun-22,Pontiac,Firelite Ln and Cherry Hill Dr,1,0,0,0,1
2322549,6-Jun-22,Pontiac,28 Cherry Hill Dr,1,0,0,0,1
2257091,18-Mar-22,Pontiac,Edmund Ct and E Wilson Ave,1,1,0,0,1
2257093,17-Mar-22,Pontiac,400 block of Maxwell Rd,0,1,0,0,0
2608069,23-May-23,Portage,6800 block of S Westnedge Ave,0,2,0,0,1
2402287,30-Aug-22,Portage,4618 E Milham Ave,2,0,1,0,0
2399682,26-Aug-22,Portage,Oakland Dr and I-94,1,2,0,0,1
2453841,4-Nov-22,Pullman,104th Ave and 56th St,1,1,0,0,1
2608476,21-May-23,Quincy,1080 E Chicago Rd,0,1,0,0,0
2375534,22-Jul-22,Quinnesec,US-2 and Upper Pine Creek Dr,0,0,0,1,0
2457422,10-Nov-22,Ravenna,2766 S Ravenna Rd,0,0,0,0,0
2358167,12-Jul-22,Ray,62231 North Ave,1,1,0,0,1
2588090,3-May-23,Redford,N/A,0,1,0,0,0
2425230,27-Sep-22,Redford,W 7 Mile Rd and W Grand River Ave,0,1,0,0,0
2439306,14-Oct-22,Redford,25200 block of Plymouth Rd,0,1,0,0,0
2266397,29-Mar-22,Redford,13550 Telegraph Rd,0,1,0,0,0
2260913,23-Mar-22,Redford,24821 Five Mile Rd,1,0,0,0,1
2258458,19-Mar-22,Redford,26530 Plymouth Rd,0,0,0,1,0
2239547,22-Feb-22,Redford,25700 Dover St,0,2,0,0,1
2549748,18-Mar-23,Richmond,36000 block of Monroe St,0,0,1,0,0
2314050,20-May-22,River Rouge,Polk Ave and Eaton St,0,1,0,0,0
2266878,21-Mar-22,River Rouge,10 block of Forest St,1,0,0,0,1
2278871,14-Apr-22,Riverview,11000 block of Longsdorf St,0,1,0,0,1
2342775,27-Jun-22,Rochester,2373 Walton Blvd,1,0,1,0,0
2462618,18-Nov-22,Romeo,71400 Van Dyke Rd,1,0,0,0,1
2465331,22-Nov-22,Romulus,I-94,0,1,0,0,0
2409173,7-Sep-22,Romulus,35335 Eureka Rd,0,1,0,0,0
2244334,27-Feb-22,Romulus,27430 block of Bordeau St,1,0,0,0,1
2517620,3-Feb-23,Roscommon,I-75 and W Federal Hwy,0,0,1,0,0
2568631,9-Apr-23,Roseville,31811 Little Mack Ave,1,0,0,0,1
2540056,6-Mar-23,Roseville,16250 Martin Rd,0,1,0,0,1
2458009,9-Nov-22,Roseville,17855 Common Rd,0,0,0,0,1
2364601,20-Jul-22,Roseville,27000 block of Ridgewood St,1,0,0,0,1
2359812,14-Jul-22,Roseville,31327 Gratiot Ave,0,1,0,0,1
2328532,12-Jun-22,Roseville,27000 block of Kelly St,0,4,0,0,0
2288255,26-Apr-22,Roseville,M-97 and Twelve Mile Rd,0,0,1,0,0
2276041,11-Apr-22,Roseville,18000 block of Meier St,0,1,0,0,1
2242639,26-Feb-22,Roseville,32500 Gratiot Ave,1,1,0,0,1
2475465,25-Nov-22,Royal Oak,N/A,0,1,0,0,1
2238010,20-Feb-22,Royal Oak,N/A,0,1,0,0,0
2634147,24-Jun-23,Saginaw,Fourth St and Johnson St,2,11,0,0,0
2630776,19-Jun-23,Saginaw,1100 block of S 25th St,0,1,0,0,0
2623151,9-Jun-23,Saginaw,3000 Birch Park Dr,0,2,0,0,0
2621101,6-Jun-23,Saginaw,3783 Dixie Hwy,0,1,0,0,0
2616964,4-Jun-23,Saginaw,E Holland Rd and E Genesee Ave,0,1,0,0,0
2598012,13-May-23,Saginaw,S 9th St and Janes Ave,1,1,0,0,0
2595368,10-May-23,Saginaw,3400 block of Brookwood Ln N,1,0,0,0,0
2595440,9-May-23,Saginaw,S Washington Ave and Hess Ave,0,1,0,0,0
2593046,8-May-23,Saginaw,400 block of Woodridge St,0,1,0,0,0
2589872,6-May-23,Saginaw,Niagara St and Hancock St,0,1,0,0,0
2588022,3-May-23,Saginaw,Clinton St,0,1,0,0,0
2571265,12-Apr-23,Saginaw,4000 block of Morris St,0,1,0,0,1
2560634,30-Mar-23,Saginaw,3100 block of Walters Dr,1,0,0,0,0
2549684,18-Mar-23,Saginaw,Sheridan Ave and Hess Ave,0,2,0,0,2
2548413,16-Mar-23,Saginaw,Mershon St and State St,0,2,0,0,0
2546317,6-Mar-23,Saginaw,3675 Southfield Dr,0,0,0,0,1
2539466,4-Mar-23,Saginaw,2300 block of Durand St,2,0,0,0,0
2525451,13-Feb-23,Saginaw,Congress Ave and Mackinaw St,0,1,0,0,0
2509329,21-Jan-23,Saginaw,1600 block of Cornelia St,0,1,0,0,1
2493381,1-Jan-23,Saginaw,2740 E Holland Ave,1,1,0,0,0
2494045,1-Jan-23,Saginaw,1600 block of Mack Rd,0,1,0,0,0
2487099,23-Dec-22,Saginaw,4444 State St,0,1,0,0,1
2480804,13-Dec-22,Saginaw,2211 E Holland Ave,1,0,0,1,1
2462635,18-Nov-22,Saginaw,3800 block of Hiland St,0,1,0,0,0
2462637,18-Nov-22,Saginaw,1600 block of S Fayette St,0,2,0,0,0
2459428,13-Nov-22,Saginaw,922 N Porter St,0,0,1,0,0
2449307,31-Oct-22,Saginaw,2780 Williamson Rd,1,0,0,0,0
2444444,24-Oct-22,Saginaw,2600 block of Narloch St,0,1,0,0,1
2443757,23-Oct-22,Saginaw,Veterans Memorial Pkwy and Lapeer St,1,1,0,0,0
2441703,19-Oct-22,Saginaw,927 N Porter St,1,0,0,0,0
2433774,8-Oct-22,Saginaw,100 block of Charles St,0,1,0,0,1
2434522,7-Oct-22,Saginaw,Frueh St and Webber St,0,1,0,0,0
2415746,15-Sep-22,Saginaw,Sheridan Ave and Morris St,0,1,0,0,0
2414522,13-Sep-22,Saginaw,612 S Charles St,1,0,0,0,1
2386318,13-Aug-22,Saginaw,1300 block of Dillon St,0,1,0,0,0
2356515,10-Jul-22,Saginaw,3721 E Holland Rd,1,0,0,0,0
2372415,27-Jun-22,Saginaw,N/A,0,1,0,0,0
2335536,19-Jun-22,Saginaw,3200 block of Bundy St,1,0,0,0,1
2332605,16-Jun-22,Saginaw,600 block of Athens St,0,1,0,0,0
2332594,16-Jun-22,Saginaw,1300 block of N Niagara St,0,1,0,0,0
2325929,9-Jun-22,Saginaw,Maple St and Marquette St,1,0,0,0,0
2325925,9-Jun-22,Saginaw,925 N Bond St,1,1,0,0,0
2321772,5-Jun-22,Saginaw,300 block of S 11th St,3,1,0,1,1
2320258,3-Jun-22,Saginaw,100 block of Hamilton St,0,1,0,0,0
